id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,recebeu_participacao_lucros_resultados_ultimos3anos,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia,demissao_antes_atingir_break_even_acumulado
241db371-4594-4ae4-b726-861e48edcbc7,41,Feminino,Casado,Nao,Nao,3,Marketing,3,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,2,Vendas,4,4393.0,3,1,Nao,8,Transporte publico,Remoto,3,3,2,3,4,0,Nao,3,Nao,2,-807.0,Nao
f0d1d436-34ad-4543-bca2-8345a939b833,24,Feminino,Divorciado,Nao,Nao,4,Marketing,2,Executivo(a) de Contas,2,5,2,Outros,Sim,Raramente_Viaja,3,Vendas,3,4260.0,4,0,Nao,10,Carro Proprio,Remoto,2,4,3,3,3,1,Sim,4,Nao,2,-940.0,Nao
c1230001-d2a5-4cb4-bbef-00b27ebc7bac,52,Feminino,Casado,Nao,Nao,4,Outros ,2,Analista de QA,1,5,4,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),4,3540.0,2,0,Nao,8,Transporte publico,Remoto,1,3,1,3,3,0,Nao,1,Nao,3,340.0,Nao
472aab2c-d297-44c6-867b-b2e7f9f9832b,36,Feminino,Solteiro,Nao,Nao,4,Marketing,3,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,2,Vendas,1,9278.0,4,0,Nao,3,Outro,Presencial,2,4,2,3,3,1,Sim,3,Nao,2,4078.0,Nao
16219209-82bb-430b-a4de-5bfba23f9096,52,Feminino,Casado,Nao,Nao,4,Ciencia da Computacao,3,Analista de QA,2,5,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,3778.8,2,1,Nao,11,Transporte publico,Remoto,2,2,3,3,4,2,Nao,3,Nao,3,-1221.1999999999998,Nao
a81b20cf-82dd-4922-9924-ce55031d3941,47,Feminino,Divorciado,Nao,Nao,2,Bioinformatica,2,Diretor(a) de Operacoes,2,5,0,Outros,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,9126.0,1,0,Nao,2,Transporte publico,Presencial,3,3,4,3,3,0,Nao,3,Nao,3,-3874.0,Nao
49fb9d3d-835c-42a5-a8c7-2df2f76a11d9,35,Feminino,Casado,Sim,Nao,4,Ciencia da Computacao,5,SDR (Sales Development Representative),1,5,3,Outros,Sim,Raramente_Viaja,4,Vendas,2,2916.0,3,4,Nao,28,Carro Proprio,Presencial,2,1,3,2,4,0,Nao,3,Sim,2,-84.0,Nao
f20b889c-f2c6-4e99-b3af-211f5a97b9fb,43,Feminino,Divorciado,Nao,Nao,4,Outros ,3,Arquiteto(a) de Solucoes,2,5,2,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,5720.33,1,0,Nao,8,Carro Proprio,Remoto,4,4,3,3,3,0,Sim,3,Sim,4,-3279.67,Nao
27f53fd3-cc3b-41e7-b52a-46e0133cb474,25,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,3,Vendas,3,4487.0,3,1,Nao,4,Transporte publico,Presencial,4,2,4,2,3,0,Sim,3,Sim,2,-713.0,Nao
4666e786-43d4-44d1-a315-fe8996b1468b,30,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Diretor(a) de Operacoes,2,5,4,Outros,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,10963.8,1,0,Nao,2,Outro,Presencial,3,3,4,1,4,0,Nao,3,Nao,3,-2036.2000000000007,Nao
a891c42c-c0a2-4c54-9df1-2681fc3dd2b5,30,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Analista de QA,1,5,3,Sustentacao,Sim,Nao_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,2516.4,3,1,Nao,3,Carro Proprio,Remoto,4,3,4,3,3,0,Nao,1,Nao,3,-683.5999999999999,Nao
cc59ff01-7ead-4907-913e-04e0d477591e,33,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Diretor(a) de Operacoes,2,5,3,Outros,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,7776.0,4,0,Nao,25,Carro Proprio,Presencial,2,4,2,2,3,3,Nao,3,Sim,3,-5224.0,Nao
61331b30-93aa-4f3b-b814-aecfc66790d0,45,Masculino,Casado,Nao,Nao,3,Curso Tecnico,3,Engenheiro(a) de Machine Learning,1,5,4,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),3,2771.6,3,0,Nao,28,Transporte publico,Presencial,4,4,4,3,4,1,Nao,3,Nao,4,-2228.4,Nao
97281d32-0bf5-4bf1-afe4-8b1c0f1572a9,35,Feminino,Solteiro,Nao,Nao,4,Bioinformatica,4,Arquiteto(a) de Solucoes,2,5,2,Sustentacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),4,7769.63,4,0,Nao,10,Carro Proprio,Remoto,3,3,3,3,3,1,Sim,3,Sim,4,-1230.37,Nao
69db1e56-cb3d-4769-b734-834c34e716fb,25,Masculino,Casado,Nao,Nao,1,Outros ,3,Executivo(a) de Contas,2,5,3,Outros,Sim,Raramente_Viaja,2,Vendas,3,4194.0,4,0,Nao,3,Transporte publico,Presencial,1,4,1,3,3,0,Sim,3,Nao,2,-1006.0,Nao
044da99e-a09c-4342-88b8-224918ec85b4,25,Masculino,Casado,Nao,Nao,1,Marketing,1,Executivo(a) de Contas,2,5,2,Outros,Sim,Raramente_Viaja,2,Vendas,3,4256.0,3,0,Nao,4,Carro Proprio,Presencial,2,1,1,2,3,0,Nao,4,Sim,2,-944.0,Nao
277bae7d-5be5-4ff8-a415-f30b54bed8be,34,Feminino,Solteiro,Nao,Nao,4,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,5,2,Sustentacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),3,3318.9,2,1,Nao,16,Outro,Presencial,3,3,4,2,3,0,Nao,3,Sim,4,-1681.1,Nao
93b86740-177a-4617-a46b-efbefdeb4ca0,44,Masculino,Solteiro,Nao,Nao,3,Bioinformatica,2,Arquiteto(a) de Solucoes,2,5,2,Sustentacao,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,7505.25,4,2,Nao,4,Transporte publico,Remoto,1,4,2,3,3,0,Nao,2,Nao,4,-1494.75,Nao
0c6970e8-8f9c-4d0b-8a3f-e30c8dfd47d5,30,Feminino,Solteiro,Nao,Nao,3,Curso Tecnico,6,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,3,Vendas,4,6577.0,4,4,Nao,12,Carro Proprio,Presencial,4,2,3,3,3,4,Nao,3,Nao,2,1377.0,Nao
f90c76d7-3436-449d-9b7b-34cf687238bc,52,Masculino,Casado,Nao,Nao,3,Bioinformatica,4,Diretor(a) de Operacoes,3,5,4,Outros,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),4,11953.5,2,0,Nao,3,Transporte publico,Presencial,3,3,3,2,3,0,Sim,3,Sim,3,-4046.5,Nao
adbe274b-c3f9-4137-a68b-944a887f3cfd,52,Feminino,Casado,Sim,Nao,2,Ciencia da Computacao,2,Gerente de Projetos,4,5,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,16555.0,4,1,Nao,4,Carro Proprio,Remoto,3,4,4,3,3,0,Nao,1,Nao,2,1555.0,Nao
c3790fb3-e88c-4398-8df9-207c906ef247,42,Feminino,Divorciado,Nao,Nao,2,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,2,5,4,Sustentacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,5922.8,4,0,Nao,29,Carro Proprio,Presencial,4,2,3,3,3,0,Nao,3,Sim,4,-3077.2,Nao
6da306fb-80ae-4d26-9a11-6d44002a458e,49,Masculino,Solteiro,Nao,Nao,3,Outros ,2,Arquiteto(a) de Solucoes,3,5,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),0,10965.0,4,0,Nao,7,Carro Proprio,Remoto,4,3,3,2,4,0,Nao,3,Sim,4,-1035.0,Nao
7f57e8b4-d9dd-43b3-9ab7-9b70a802f853,55,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Gerente de Projetos,4,5,4,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,16659.0,3,1,Nao,2,Transporte publico,Presencial,4,3,4,3,3,0,Sim,3,Nao,2,1659.0,Nao
19b11bc2-75e1-4947-8a52-118477876c44,33,Feminino,Solteiro,Nao,Nao,4,Marketing,3,Executivo(a) de Contas,2,5,2,Outros,Nao,Raramente_Viaja,2,Vendas,3,8224.0,3,0,Nao,9,Outro,Remoto,2,1,1,3,3,0,Sim,3,Nao,2,3024.0,Nao
8306b146-b737-4dd7-b4f5-e2134bdcf359,34,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Executivo(a) de Contas,3,5,3,Outros,Nao,Raramente_Viaja,3,Vendas,0,9713.0,3,1,Nao,4,Carro Proprio,Presencial,4,4,4,3,3,0,Sim,3,Nao,2,1713.0,Nao
9f7b2785-1492-460d-995f-e87ff3e60a4e,37,Masculino,Casado,Sim,Nao,4,Bioinformatica,2,Engenheiro(a) de Machine Learning,2,5,3,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),4,5569.2,3,0,Nao,7,Transporte publico,Remoto,2,3,1,3,4,0,Sim,3,Sim,4,-3430.8,Nao
064431b7-1410-4d93-9905-091c4ad8d668,55,Masculino,Casado,Nao,Nao,4,Curso Tecnico,2,Engenheiro(a) de Machine Learning,1,5,2,Sustentacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),4,3460.6,4,0,Nao,2,Outro,Remoto,3,2,4,2,4,0,Nao,4,Nao,4,-1539.4,Nao
17d0e4ac-4467-4245-bd71-a79b35b10e78,29,Feminino,Solteiro,Nao,Sim,3,Curso Tecnico,4,Executivo(a) de Contas,2,5,3,Outros,Sim,Frequentemente_Viaja,1,Vendas,0,5765.0,3,0,Nao,13,Outro,Remoto,1,1,2,3,3,0,Nao,1,Nao,2,565.0,Nao
87002afa-ab5b-4ecd-9cc8-c6680ee7695a,40,Masculino,Solteiro,Nao,Nao,4,Ciencia da Computacao,3,Analista de QA,1,5,4,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,2421.6,1,1,Nao,9,Outro,Presencial,2,2,1,3,3,0,Nao,1,Nao,3,-778.4000000000001,Nao
f06cf73b-aa1d-42b5-9a17-4647e5b365b2,39,Masculino,Solteiro,Nao,Sim,3,Bioinformatica,2,Engenheiro(a) de Machine Learning,1,5,2,Sustentacao,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,5075.2,2,0,Nao,23,Carro Proprio,Presencial,1,1,1,3,3,0,Nao,3,Nao,4,75.19999999999982,Nao
4525f568-ec83-4d22-b355-05862470cdd8,40,Masculino,Solteiro,Nao,Nao,4,Marketing,2,Executivo(a) de Contas,3,5,4,Outros,Sim,Raramente_Viaja,3,Vendas,0,9094.0,1,1,Nao,25,Transporte publico,Presencial,3,3,2,2,3,2,Sim,3,Sim,2,1094.0,Nao
ccc72937-8162-4422-80b3-ec77212d614c,38,Masculino,Casado,Nao,Nao,3,Bioinformatica,2,Diretor(a) de Operacoes,2,5,2,Outros,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,8739.0,3,1,Nao,2,Carro Proprio,Remoto,2,1,2,3,3,4,Nao,3,Sim,3,-4261.0,Nao
071d9b8c-bdcf-40e9-bb3b-ce5ced48d6e9,41,Masculino,Solteiro,Sim,Nao,3,Bioinformatica,3,Diretor(a) de Operacoes,2,5,4,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,10857.6,3,1,Nao,6,Outro,Remoto,2,4,2,2,3,1,Sim,3,Sim,3,-2142.3999999999996,Nao
33733ac3-32b9-4b61-8dfa-939c1269fdbd,37,Feminino,Casado,Nao,Nao,2,Bioinformatica,3,SDR (Sales Development Representative),1,5,4,Inovacao,Sim,Frequentemente_Viaja,4,Vendas,0,3567.6,3,0,Nao,21,Outro,Remoto,3,2,4,3,3,2,Nao,3,Nao,2,567.5999999999999,Nao
7be1f23e-3734-4289-aa3e-a7a99687551f,43,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,2,5,2,Sustentacao,Nao,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,7035.93,3,2,Nao,1,Transporte publico,Remoto,4,2,4,3,3,0,Nao,2,Nao,4,-1964.0699999999997,Nao
dfa6761f-f1da-491c-8f7b-ac1ee7b14128,39,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,2,Analista de RH,2,5,4,Outros,Sim,Raramente_Viaja,3,Recursos Humanos,4,5204.0,3,0,Nao,2,Transporte publico,Presencial,3,3,4,2,3,0,Nao,3,Sim,1,204.0,Nao
e726fecc-5d51-45b1-907b-4b9b867e5a9d,32,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,3,Executivo(a) de Contas,2,5,2,Sustentacao,Sim,Raramente_Viaja,4,Vendas,3,4403.0,4,0,Nao,13,Carro Proprio,Presencial,3,3,4,3,3,1,Nao,2,Sim,2,-797.0,Nao
048861f7-15f3-41c8-9bae-ac9e874474f6,30,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,5,4,Inovacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),3,4889.3,3,0,Nao,5,Transporte publico,Remoto,4,2,4,2,3,0,Nao,2,Nao,4,-110.69999999999982,Nao
4188304a-c383-44e8-8df6-a65a01a9e256,53,Feminino,Casado,Nao,Nao,2,Marketing,3,Executivo(a) de Contas,3,5,2,Sustentacao,Sim,Raramente_Viaja,3,Vendas,4,10934.0,2,0,Nao,7,Carro Proprio,Presencial,3,4,4,2,3,4,Sim,3,Sim,2,2934.0,Nao
a6258d0f-edf8-41f1-a2f4-7f3b7a187e81,45,Masculino,Divorciado,Nao,Nao,3,Marketing,2,Executivo(a) de Contas,3,5,4,Outros,Sim,Raramente_Viaja,2,Vendas,2,10761.0,4,0,Nao,9,Transporte publico,Remoto,2,3,1,3,3,2,Sim,3,Nao,2,2761.0,Nao
25546a36-3128-4144-af07-69d87d3e6af5,32,Feminino,Casado,Nao,Nao,2,Bioinformatica,3,Engenheiro(a) de Machine Learning,2,5,3,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,6727.5,2,1,Nao,8,Outro,Presencial,2,3,3,4,3,0,Nao,2,Nao,4,-2272.5,Nao
78e5b1af-09da-4f4e-a331-6e8cbcdf6da1,28,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,6,Analista de RH,1,5,1,Outros,Sim,Raramente_Viaja,3,Recursos Humanos,4,4936.0,2,0,Nao,8,Transporte publico,Remoto,3,4,4,2,3,0,Nao,3,Nao,1,2436.0,Nao
75f62435-bf25-4c01-bff4-1510403c5972,36,Masculino,Casado,Nao,Sim,3,Ciencia da Computacao,3,Analista de RH,1,5,4,Sustentacao,Sim,Raramente_Viaja,2,Recursos Humanos,3,2342.0,1,0,Nao,8,Carro Proprio,Presencial,1,3,1,2,4,2,Nao,3,Sim,1,-158.0,Nao
959943be-e0c2-4666-a7e6-568fbb5f0665,40,Feminino,Divorciado,Nao,Nao,2,Marketing,5,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,2,Vendas,3,5715.0,4,1,Nao,2,Carro Proprio,Presencial,2,3,2,3,3,0,Nao,3,Nao,2,515.0,Nao
be0b49d2-3b82-48e0-805e-4a44f4904caf,42,Feminino,Divorciado,Nao,Nao,4,Ciencia da Computacao,5,Analista de QA,1,5,2,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),2,3091.2,2,1,Nao,1,Outro,Remoto,1,2,1,3,3,0,Nao,3,Nao,3,-108.80000000000018,Nao
f3f96782-c4b4-40fe-8414-2ea76cc8abbc,58,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,2,5,3,Sustentacao,Sim,Nao_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,7159.9,2,1,Nao,1,Outro,Presencial,3,4,3,1,3,1,Sim,3,Sim,4,-1840.1000000000004,Nao
1b58f2a7-02ff-413b-b943-df95e18f601e,52,Feminino,Casado,Nao,Nao,2,Bioinformatica,3,Diretor(a) de Operacoes,4,5,3,Outros,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,19870.5,1,0,Nao,28,Transporte publico,Remoto,4,2,3,4,3,2,Sim,2,Nao,3,-129.5,Nao
eb379d3f-e02b-4496-afb4-ee45d32d8771,42,Feminino,Solteiro,Nao,Nao,2,Bioinformatica,6,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,4,Vendas,3,6244.0,3,0,Nao,14,Outro,Remoto,3,1,3,2,3,0,Nao,3,Nao,2,1044.0,Nao
fe22f75c-9af6-4818-a212-6fc70e9de784,24,Masculino,Casado,Nao,Nao,1,Ciencia da Computacao,2,Analista de QA,1,5,2,Sustentacao,Sim,Nao_Viaja,3,Pesquisa e Desenvolvimento (P&D),4,3794.4,1,3,Nao,4,Carro Proprio,Remoto,3,4,4,2,3,1,Nao,2,Sim,3,594.4000000000001,Nao
66aec4f8-de02-4aa2-957f-c977b833c998,42,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,1,Analista de QA,2,5,3,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),3,6277.2,2,1,Nao,3,Outro,Remoto,4,2,4,4,3,3,Sim,2,Nao,3,1277.1999999999998,Nao
9f7f6a90-793e-4fd2-acdb-3d16fe344836,40,Feminino,Casado,Nao,Nao,2,Ciencia da Computacao,2,Executivo(a) de Contas,2,5,4,Outros,Nao,Raramente_Viaja,2,Vendas,2,4639.0,3,1,Nao,14,Transporte publico,Presencial,2,3,1,3,3,4,Nao,3,Nao,2,-561.0,Nao
1857d2e0-b937-4542-a97f-da2e057a2ddd,31,Masculino,Solteiro,Nao,Nao,4,Outros ,3,Executivo(a) de Contas,2,5,2,Outros,Sim,Frequentemente_Viaja,2,Vendas,3,5332.0,1,0,Nao,2,Outro,Presencial,1,4,1,3,3,2,Nao,3,Nao,2,132.0,Nao
7546b7ac-2064-4dd8-8ec6-77e0ec6b6d1c,27,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,3,Executivo(a) de Contas,2,5,4,Inovacao,Sim,Raramente_Viaja,3,Vendas,4,4478.0,3,0,Nao,2,Outro,Remoto,3,1,3,3,3,4,Sim,3,Nao,2,-722.0,Nao
70e2c183-da9e-4380-8fc4-66a762fb1eb1,37,Feminino,Casado,Nao,Nao,3,Bioinformatica,3,Analista de QA,1,5,4,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),3,4142.4,2,0,Nao,10,Carro Proprio,Presencial,1,2,1,3,4,0,Nao,3,Sim,3,942.3999999999996,Nao
d09c6d17-cf01-4605-9a5a-33415a1274e7,27,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,2,Analista de QA,1,5,2,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),4,4579.2,1,0,Nao,1,Outro,Remoto,2,2,2,3,3,2,Nao,3,Nao,3,1379.1999999999998,Nao
24d40f95-2eb7-40a8-9daa-ecd75c9ba7c4,23,Masculino,Solteiro,Nao,Nao,1,Bioinformatica,2,Analista de QA,1,5,4,Sustentacao,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,4786.8,2,1,Nao,8,Carro Proprio,Remoto,2,1,3,2,3,0,Sim,3,Nao,3,1586.8000000000002,Nao
e22ad03d-0d29-434e-9562-16b5930a8a42,35,Masculino,Solteiro,Nao,Nao,4,Curso Tecnico,2,Analista de RH,1,5,4,Outros,Nao,Raramente_Viaja,2,Recursos Humanos,4,4323.0,3,1,Nao,8,Outro,Remoto,3,2,3,3,3,0,Nao,1,Nao,1,1823.0,Nao
8d4e8d97-eceb-46c4-9ee9-ef6d58a404ef,39,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Analista de QA,2,5,4,Inovacao,Sim,Nao_Viaja,3,Pesquisa e Desenvolvimento (P&D),3,8138.4,1,0,Nao,9,Carro Proprio,Remoto,2,3,2,3,3,0,Nao,2,Sim,3,3138.3999999999996,Nao
c0d00167-baa4-4f30-8ad7-7b7f255c597d,44,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,2,Engenheiro(a) de Machine Learning,1,5,3,Sustentacao,Nao,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,3044.6,3,2,Nao,1,Outro,Presencial,1,3,2,3,3,0,Sim,2,Sim,4,-1955.4,Nao
97e0eced-2a31-4893-b744-e1148ae8b767,26,Feminino,Casado,Nao,Sim,2,Bioinformatica,3,Analista de RH,1,5,1,Outros,Nao,Raramente_Viaja,2,Recursos Humanos,4,2148.0,1,1,Nao,20,Outro,Presencial,1,3,2,3,3,2,Sim,3,Sim,1,-352.0,Nao
c322552e-04e0-4729-b0eb-1b647e68d72f,35,Masculino,Casado,Sim,Nao,4,Bioinformatica,2,Analista de QA,1,5,4,Sustentacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),3,3246.0,1,0,Nao,23,Outro,Remoto,2,2,3,1,3,0,Nao,4,Sim,3,46.0,Nao
9aa7ac34-7f70-4410-af12-f3212bcbf521,26,Masculino,Solteiro,Nao,Nao,3,Bioinformatica,4,Executivo(a) de Contas,2,5,3,Outros,Sim,Raramente_Viaja,4,Vendas,2,4684.0,1,1,Nao,10,Outro,Presencial,3,1,4,3,3,0,Nao,3,Nao,2,-516.0,Nao
98555b8e-8720-445c-ae14-3e33f5ba19f5,27,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Analista de QA,1,5,4,Sustentacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,2854.8,1,0,Nao,5,Transporte publico,Remoto,4,3,4,3,3,0,Sim,2,Nao,3,-345.1999999999998,Nao
1ccc68f8-c42d-464a-843a-2b2d8c5956e2,28,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,6,Engenheiro(a) de Machine Learning,1,5,3,Inovacao,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),3,2657.2,2,0,Nao,1,Outro,Remoto,3,3,4,3,3,0,Nao,4,Nao,4,-2342.8,Nao
24b89c50-cd71-4003-b984-7baae307d702,37,Feminino,Divorciado,Nao,Nao,4,Bioinformatica,2,Diretor(a) de Tecnologia,3,5,2,Outros,Sim,Nao_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,17683.9,2,0,Nao,1,Outro,Remoto,4,1,4,3,3,2,Sim,3,Nao,3,2683.9000000000015,Nao
03252b82-5a4e-46ba-a63c-56dbe54d54d6,53,Masculino,Casado,Nao,Nao,4,Bioinformatica,5,Diretor(a) de Tecnologia,4,5,3,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,22859.2,4,1,Nao,3,Transporte publico,Remoto,3,4,3,3,3,0,Sim,2,Nao,3,2859.2000000000007,Nao
d8041dcf-6418-4a5e-a394-4933829b29b3,35,Feminino,Casado,Nao,Nao,3,Bioinformatica,3,Executivo(a) de Contas,2,5,2,Inovacao,Sim,Raramente_Viaja,4,Vendas,0,4601.0,1,1,Nao,18,Transporte publico,Remoto,3,2,3,3,3,0,Nao,3,Nao,2,-599.0,Nao
e2c01aaf-2415-4a81-92d5-120fae7d534f,34,Feminino,Divorciado,Nao,Nao,1,Curso Tecnico,2,Engenheiro(a) de Machine Learning,1,5,4,Inovacao,Sim,Nao_Viaja,4,Pesquisa e Desenvolvimento (P&D),0,2637.7,2,0,Nao,26,Carro Proprio,Presencial,2,3,3,2,4,1,Nao,3,Sim,4,-2362.3,Nao
6a3a8805-39c3-4367-9e83-90f013aa0d07,28,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,0,Executivo(a) de Contas,2,5,3,Outros,Nao,Raramente_Viaja,2,Vendas,4,4724.0,3,0,Nao,26,Carro Proprio,Presencial,1,3,1,2,3,0,Nao,3,Sim,2,-476.0,Nao
e1029557-f701-4902-a862-158694bf59a2,39,Masculino,Casado,Nao,Nao,4,Ciencia da Computacao,2,Executivo(a) de Contas,2,5,4,Outros,Sim,Raramente_Viaja,3,Vendas,4,6120.0,4,1,Nao,21,Carro Proprio,Presencial,3,4,4,2,3,0,Sim,4,Sim,2,920.0,Nao
a693b011-af8c-4f31-839c-46bf279ea7d7,33,Masculino,Casado,Nao,Nao,1,Ciencia da Computacao,2,Executivo(a) de Contas,2,5,4,Outros,Sim,Frequentemente_Viaja,3,Vendas,2,9998.0,2,1,Nao,5,Carro Proprio,Remoto,3,1,4,3,3,0,Nao,4,Nao,2,4798.0,Nao
8addd59a-e1b0-4116-917e-fe5b181c1d5d,31,Masculino,Casado,Nao,Nao,4,Curso Tecnico,4,Engenheiro(a) de Machine Learning,1,5,2,Inovacao,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),3,6267.3,1,0,Nao,5,Outro,Remoto,4,3,4,3,3,3,Sim,3,Nao,4,1267.3000000000002,Nao
f71d38ec-6c2d-4c90-a614-7d527554f8a3,26,Masculino,Casado,Nao,Nao,2,Bioinformatica,3,Arquiteto(a) de Solucoes,2,5,3,Inovacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,5997.36,2,3,Nao,11,Outro,Remoto,2,3,1,3,3,4,Sim,3,Sim,4,-3002.6400000000003,Nao
af9bc6b0-f224-4de5-b893-c733dea748cc,28,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,5,3,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,4303.0,1,0,Nao,8,Outro,Remoto,3,4,4,3,4,0,Nao,3,Sim,4,-697.0,Nao
6e36f268-cc77-428c-8d0b-70f8b7140985,27,Masculino,Casado,Nao,Nao,1,Marketing,0,Executivo(a) de Contas,2,5,4,Outros,Sim,Nao_Viaja,2,Vendas,4,6349.0,3,1,Nao,1,Transporte publico,Presencial,1,4,2,3,3,0,Sim,3,Nao,2,1149.0,Nao
1346efe5-e7bc-4038-b0f7-1ea5ec6516ed,45,Feminino,Divorciado,Nao,Nao,4,Bioinformatica,2,Analista de QA,1,5,3,Inovacao,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,2724.0,4,0,Nao,1,Transporte publico,Remoto,3,4,4,3,3,0,Nao,3,Nao,3,-476.0,Nao
