id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia
c82339e3-b40e-448b-9d2b-4f0c75e60634,32,Masculino,Divorciado,Nao,Nao,Ensino superior,Ciencia da Computacao,5,Engenheiro(a) de Machine Learning,Junior,6,2,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),5,4287.4,Baixo,0,5,Transporte publico,Remoto,Baixo,Muito Alto,Medio,Muito Alto,Excelente,0,Sim,Bom,Sim,Muito Alto,-712.6000000000004
6fc50e46-c327-4b21-aabb-f8c65332fc75,58,Feminino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,3,Arquiteto(a) de Solucoes,Senior,6,0,Inovacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),4,10552.0,Alto,0,5,Carro Proprio,Remoto,Medio,Muito Alto,Medio,Medio,Excelente,1,Sim,Melhor,Nao,Muito Alto,-1448.0
7895330c-62d2-4cfc-8ad4-a1b639a34a3e,31,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Junior,6,4,Inovacao,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,3062.8,Alto,0,11,Transporte publico,Remoto,Muito Alto,Medio,Muito Alto,Alto,Excelente,1,Sim,Melhor,Nao,Muito Alto,-1937.2
c750610e-11e8-4738-a25d-d7f2bf12b68c,43,Masculino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,0,Analista de QA,Junior,6,4,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,5851.2,Baixo,0,27,Carro Proprio,Remoto,Medio,Alto,Medio,Muito Alto,Excelente,1,Nao,Melhor,Nao,Alto,2651.2
0553ba9c-f687-48a7-97aa-50fbc2bb6340,30,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,6,4,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),1,2783.3,Muito Alto,1,7,Transporte publico,Remoto,Medio,Medio,Medio,Medio,Excelente,0,Nao,Bom,Sim,Muito Alto,-2216.7
1e7fb569-9254-4e33-bd24-6101a073fcef,50,Masculino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,6,3,Outros,Nao,Frequentemente_Viaja,Consideravelmente,Vendas,1,6728.0,Baixo,0,1,Carro Proprio,Presencial,Alto,Muito Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1528.0
a29689cb-7fb1-43de-bb81-e3752ac427af,36,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,3,Diretor(a) de Operacoes,Pleno,6,5,Outros,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,11698.2,Medio,0,11,Transporte publico,Presencial,Alto,Alto,Medio,Medio,Excelente,0,Nao,Melhor,Sim,Alto,-1301.7999999999993
0fedce34-bb61-481a-bddf-6158080bfca6,27,Feminino,Solteiro,Sim,Nao,Especializacao,Bioinformatica,5,Engenheiro(a) de Machine Learning,Junior,6,2,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),4,4478.5,Muito Alto,1,8,Transporte publico,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-521.5
3b9c3874-afae-4f6d-96ef-c8eecb4c9470,24,Masculino,Divorciado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,2,Analista de QA,Junior,6,2,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,4688.4,Medio,1,29,Transporte publico,Remoto,Baixo,Medio,Baixo,Alto,Excelente,1,Nao,Otimo,Nao,Alto,1488.3999999999996
c071724a-cebc-4c11-92a0-82ba240de3ff,41,Feminino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,4,Engenheiro(a) de Machine Learning,Pleno,6,2,Inovacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,7107.1,Muito Alto,3,22,Carro Proprio,Remoto,Muito Alto,Baixo,Muito Alto,Alto,Excelente,0,Sim,Bom,Nao,Muito Alto,-1892.9
13bb9b19-5c1c-4071-9fe0-0907a6c4dca9,37,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Junior,6,4,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),3,3894.8,Medio,1,4,Carro Proprio,Presencial,Muito Alto,Muito Alto,Alto,Alto,Excelente,0,Sim,Melhor,Sim,Muito Alto,-1105.1999999999998
a56c9ba3-8213-4f94-9f0f-52cdc7008d67,39,Masculino,Casado,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,Senior,6,4,Sustentacao,Sim,Nao_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),5,10920.0,Medio,0,25,Transporte publico,Remoto,Alto,Medio,Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Muito Alto,-1080.0
b327517e-3b7a-42e4-9627-f19ceb8ebb80,59,Masculino,Casado,Nao,Nao,Ensino superior,Curso Tecnico,1,Gerente de Projetos,Senior,6,4,Inovacao,Nao,Raramente_Viaja,Consideravelmente,Vendas,4,11904.0,Baixo,0,1,Outro,Presencial,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Sim,Ruim,Nao,Medio,-96.0
5c19f743-8541-48ce-8ee3-8ae765690a81,25,Masculino,Divorciado,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,Pleno,6,3,Inovacao,Sim,Nao_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),5,5060.0,Baixo,1,5,Transporte publico,Remoto,Baixo,Muito Alto,Baixo,Muito Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-3940.0
4eb6f8d7-b873-4dbd-af23-5ea2aba65aab,26,Feminino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,6,Diretor(a) de Operacoes,Pleno,6,5,Outros,Sim,Frequentemente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),4,11514.6,Baixo,1,1,Transporte publico,Presencial,Medio,Baixo,Medio,Alto,Extraordinario,0,Nao,Ruim,Nao,Alto,-1485.3999999999996
14785347-c863-4bc9-bb2e-845bca9a6895,28,Masculino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Analista de QA,Junior,6,5,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,3835.2,Baixo,3,19,Carro Proprio,Remoto,Baixo,Alto,Baixo,Medio,Excelente,4,Nao,Melhor,Sim,Alto,635.1999999999998
3b338c2f-233c-4a83-b30e-f5b4b6b34eb1,24,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,6,5,Sustentacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),4,3542.5,Alto,1,23,Carro Proprio,Remoto,Muito Alto,Medio,Muito Alto,Muito Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1457.5
e377da7f-cdd9-41bc-b068-3c049d70cb2f,34,Masculino,Casado,Nao,Nao,Ensino superior,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,6,5,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,4708.6,Muito Alto,1,1,Transporte publico,Presencial,Muito Alto,Muito Alto,Muito Alto,Medio,Excelente,3,Sim,Melhor,Sim,Muito Alto,-291.39999999999964
46ce3f46-9a0a-4033-b3f7-d0bf9d7ca992,27,Feminino,Divorciado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,3,Executivo(a) de Contas,Pleno,6,5,Outros,Sim,Frequentemente_Viaja,Completamente,Vendas,4,4647.0,Medio,0,3,Carro Proprio,Remoto,Muito Alto,Medio,Muito Alto,Muito Alto,Extraordinario,0,Sim,Melhor,Nao,Medio,-553.0
6b6d5f05-f8c8-4c87-9175-4098a2c8c55c,34,Feminino,Solteiro,Nao,Nao,Mestrado,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,6,5,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,5695.3,Muito Alto,1,2,Transporte publico,Presencial,Baixo,Alto,Baixo,Medio,Excelente,4,Nao,Melhor,Sim,Muito Alto,695.3000000000002
ead954b5-7b13-45cf-8e4b-22f6fafe817c,35,Masculino,Solteiro,Sim,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,6,4,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),4,3716.7,Baixo,0,1,Transporte publico,Remoto,Alto,Baixo,Alto,Medio,Excelente,0,Nao,Melhor,Nao,Muito Alto,-1283.3000000000002
853a40ba-ece3-4b94-8ca5-4129bd0bfc57,56,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,3,Diretor(a) de Operacoes,Senior,6,4,Outros,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,10890.0,Baixo,0,7,Transporte publico,Presencial,Muito Alto,Baixo,Muito Alto,Baixo,Excelente,0,Nao,Bom,Sim,Alto,-5110.0
659da6bc-df0e-46b8-a8ae-736ff6a05562,37,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,2,Executivo(a) de Contas,Pleno,6,3,Outros,Sim,Frequentemente_Viaja,Consideravelmente,Vendas,3,9525.0,Muito Alto,1,1,Carro Proprio,Presencial,Alto,Alto,Muito Alto,Baixo,Excelente,4,Nao,Bom,Sim,Medio,4325.0
8489d9d9-3c42-461a-aedc-eb7160d26784,32,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,5,Analista de QA,Pleno,6,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,2611.2,Medio,0,2,Outro,Remoto,Medio,Muito Alto,Baixo,Medio,Excelente,0,Nao,Melhor,Sim,Alto,-2388.8
88bffcd7-cd4e-4ae2-aa60-d8c5a9d57d5a,45,Masculino,Solteiro,Nao,Nao,Mestrado,Bioinformatica,3,Analista de RH,Junior,6,3,Outros,Nao,Raramente_Viaja,Consideravelmente,Recursos Humanos,4,2177.0,Alto,0,24,Outro,Remoto,Baixo,Baixo,Medio,Alto,Excelente,0,Nao,Melhor,Nao,Baixo,-323.0
9b923a55-17d7-46b5-8293-df73ece30c81,33,Feminino,Casado,Nao,Sim,Mestrado,Outros ,2,Arquiteto(a) de Solucoes,Pleno,6,5,Inovacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,6942.32,Alto,1,1,Transporte publico,Remoto,Alto,Baixo,Medio,Muito Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-2057.6800000000003
633dfa31-348d-4e34-8e58-54bc12ab28a5,36,Masculino,Solteiro,Nao,Nao,Mestrado,Outros ,6,Engenheiro(a) de Machine Learning,Junior,6,2,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),1,6081.4,Baixo,0,7,Transporte publico,Remoto,Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,1081.3999999999996
d160ceca-3799-4f12-b1a0-bfcd0cd90d01,29,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,1,Engenheiro(a) de Machine Learning,Junior,6,5,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),5,3042.0,Medio,1,15,Transporte publico,Presencial,Alto,Baixo,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-1958.0
2067ba1b-aa2b-4392-85a2-5f1410730156,24,Feminino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,2,Engenheiro(a) de Machine Learning,Junior,6,3,Sustentacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,4888.0,Muito Alto,1,2,Transporte publico,Remoto,Alto,Alto,Muito Alto,Alto,Excelente,3,Sim,Melhor,Nao,Muito Alto,-112.0
aa863c25-d301-4669-af0d-af4d1301c31f,27,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,6,2,Outros,Sim,Frequentemente_Viaja,Completamente,Vendas,0,5071.0,Muito Alto,0,2,Outro,Presencial,Alto,Medio,Muito Alto,Baixo,Extraordinario,3,Nao,Melhor,Sim,Medio,-129.0
8fd9432d-b09b-497b-8486-17332f9fe035,54,Feminino,Casado,Nao,Sim,Especializacao,Marketing,4,Executivo(a) de Contas,Pleno,6,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,5,5940.0,Muito Alto,0,3,Carro Proprio,Presencial,Baixo,Muito Alto,Baixo,Alto,Excelente,1,Nao,Melhor,Nao,Medio,740.0
71a7b6de-5d40-4df6-bca3-848c87545c48,45,Masculino,Solteiro,Nao,Sim,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,6,5,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,4487.6,Alto,0,29,Carro Proprio,Remoto,Muito Alto,Medio,Muito Alto,Alto,Excelente,3,Nao,Bom,Nao,Muito Alto,-512.3999999999996
549ad55c-2c9a-43d8-bbf4-f1333252100a,33,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,5,Executivo(a) de Contas,Pleno,6,2,Outros,Nao,Raramente_Viaja,Consideravelmente,Vendas,4,5505.0,Baixo,0,2,Transporte publico,Presencial,Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,305.0
0155957a-9025-432a-95b3-9be43c76c197,47,Masculino,Casado,Nao,Nao,Especializacao,Curso Tecnico,2,Engenheiro(a) de Machine Learning,Junior,6,5,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,4446.0,Baixo,1,1,Carro Proprio,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Bom,Nao,Muito Alto,-554.0
9334706c-a8d0-41bf-8c02-b964d638cc80,37,Masculino,Solteiro,Nao,Nao,Ensino superior,Curso Tecnico,2,Analista de QA,Junior,6,5,Inovacao,Sim,Nao_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,4200.0,Baixo,1,5,Carro Proprio,Remoto,Alto,Baixo,Alto,Muito Alto,Excelente,0,Nao,Ruim,Nao,Alto,1000.0
a35a04f3-8c60-450d-80ea-f8e094e80253,38,Masculino,Casado,Nao,Nao,Mestrado,Outros ,2,Analista de RH,Junior,6,2,Outros,Sim,Frequentemente_Viaja,Consideravelmente,Recursos Humanos,2,2991.0,Muito Alto,1,1,Transporte publico,Presencial,Medio,Medio,Medio,Alto,Excelente,0,Sim,Melhor,Nao,Baixo,491.0
1462aa14-fcb4-4273-8cf6-097af205a4de,26,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,2,Engenheiro(a) de Machine Learning,Junior,6,4,Sustentacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,4032.6,Baixo,0,3,Outro,Remoto,Medio,Alto,Baixo,Alto,Extraordinario,2,Nao,Melhor,Nao,Muito Alto,-967.4
36b4af8a-7cbe-4875-819b-15743cad5db2,27,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,0,Diretor(a) de Operacoes,Pleno,6,2,Outros,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),3,11055.6,Muito Alto,0,4,Carro Proprio,Remoto,Alto,Medio,Medio,Muito Alto,Extraordinario,0,Sim,Melhor,Nao,Alto,-1944.4
7fac37c8-b3b6-40ba-9da5-e8048bce87db,25,Masculino,Solteiro,Nao,Nao,Especializacao,Marketing,1,Executivo(a) de Contas,Pleno,6,4,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,3,5744.0,Alto,0,5,Transporte publico,Presencial,Alto,Muito Alto,Alto,Medio,Excelente,0,Sim,Melhor,Sim,Medio,544.0
90326ced-2ada-4bcc-9fcb-ff22e1dad838,23,Masculino,Solteiro,Nao,Nao,Ensino superior,Outros ,6,Analista de QA,Junior,5,2,Inovacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),4,3176.4,Medio,1,12,Carro Proprio,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Otimo,Nao,Alto,-23.59999999999991
363f3c2d-df5f-40bc-a22a-305f4412478f,24,Feminino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,4,SDR (Sales Development Representative),Junior,5,3,Outros,Nao,Raramente_Viaja,Razoavelmente,Vendas,4,3842.4,Muito Alto,1,1,Outro,Presencial,Medio,Medio,Medio,Alto,Excelente,0,Sim,Melhor,Nao,Medio,842.4000000000001
f2e0fc9d-5209-4c89-aeba-9ec27ed48214,27,Masculino,Divorciado,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Junior,5,3,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,3272.1,Medio,0,4,Outro,Remoto,Medio,Medio,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-1727.9
4c55591b-cf69-4326-8722-4f88ef7be89c,47,Feminino,Solteiro,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Executivo(a) de Contas,Pleno,5,4,Outros,Nao,Frequentemente_Viaja,Completamente,Vendas,3,6397.0,Baixo,1,27,Carro Proprio,Remoto,Medio,Muito Alto,Alto,Muito Alto,Excelente,0,Sim,Melhor,Nao,Medio,1197.0
a06371e0-d7d8-40af-a3cd-d1a366e72b28,55,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,2,Gerente de Projetos,Diretor,5,2,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,19859.0,Muito Alto,1,2,Outro,Remoto,Medio,Muito Alto,Baixo,Alto,Excelente,3,Sim,Melhor,Nao,Medio,1859.0
92250571-d92c-4948-a2d9-bd8edc6b01b1,49,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Diretor(a) de Tecnologia,Diretor,5,4,Outros,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,24909.3,Medio,4,2,Carro Proprio,Remoto,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,-90.70000000000071
bf67b410-7382-457d-b2ab-2aae73c9ce9e,35,Masculino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Executivo(a) de Contas,Pleno,5,3,Outros,Sim,Raramente_Viaja,Pouco,Vendas,4,5561.0,Muito Alto,0,18,Transporte publico,Presencial,Medio,Muito Alto,Baixo,Alto,Excelente,0,Nao,Ruim,Nao,Medio,361.0
60886786-fa34-4e32-98d1-e6031987bb68,33,Feminino,Casado,Nao,Nao,Mestrado,Bioinformatica,5,Analista de QA,Junior,5,4,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,4605.6,Medio,0,4,Outro,Remoto,Medio,Muito Alto,Medio,Medio,Excelente,0,Nao,Melhor,Nao,Alto,1405.6000000000004
2f27638d-5641-4207-ae87-fa3903f21d90,47,Feminino,Casado,Nao,Nao,Especializacao,Bioinformatica,4,Executivo(a) de Contas,Pleno,5,4,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,2,4591.0,Baixo,1,14,Outro,Presencial,Muito Alto,Alto,Alto,Alto,Excelente,0,Sim,Bom,Nao,Medio,-609.0
f0cf0fb1-76ae-4b8a-b093-a59c89201606,27,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Analista de QA,Junior,5,0,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,2518.8,Baixo,1,11,Carro Proprio,Remoto,Baixo,Medio,Baixo,Alto,Excelente,0,Nao,Otimo,Sim,Alto,-681.1999999999998
9b0cac56-4144-425b-b60b-70b256923877,24,Feminino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,3,Executivo(a) de Contas,Pleno,5,4,Inovacao,Nao,Raramente_Viaja,Completamente,Vendas,3,4162.0,Medio,0,4,Outro,Presencial,Muito Alto,Alto,Alto,Alto,Excelente,1,Sim,Melhor,Nao,Medio,-1038.0
3a918d11-8bca-414d-baf0-07491f8f3920,34,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,5,4,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3952.8,Medio,0,1,Carro Proprio,Presencial,Baixo,Baixo,Medio,Medio,Excelente,0,Nao,Bom,Sim,Alto,752.8000000000002
3cce2d5a-74e2-40d0-8a3f-aec723f1e9d8,44,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,5,Analista de QA,Junior,5,2,Inovacao,Sim,Nao_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,4449.6,Muito Alto,1,24,Outro,Presencial,Alto,Alto,Alto,Baixo,Excelente,0,Nao,Melhor,Sim,Alto,1249.6000000000004
a9405699-cd00-4c08-bf92-8f6401d0cfa4,28,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,4,Executivo(a) de Contas,Pleno,5,4,Outros,Nao,Raramente_Viaja,Razoavelmente,Vendas,3,8463.0,Muito Alto,1,5,Transporte publico,Presencial,Baixo,Muito Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Medio,3263.0
e8279186-494f-4d26-bf34-9a10cb3ae5a7,44,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,5,Analista de QA,Junior,5,2,Inovacao,Sim,Nao_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,3794.4,Baixo,0,5,Outro,Remoto,Alto,Muito Alto,Alto,Medio,Excelente,0,Nao,Melhor,Nao,Alto,594.4000000000001
65501ac7-ffbc-44a6-8f6d-977e2c3b000a,44,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,5,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,4446.0,Muito Alto,1,20,Carro Proprio,Presencial,Medio,Alto,Medio,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-554.0
34967e8a-d940-4967-ad77-9b41167e8552,34,Feminino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,2,Arquiteto(a) de Solucoes,Pleno,5,1,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,7769.63,Alto,4,8,Transporte publico,Remoto,Muito Alto,Muito Alto,Alto,Alto,Excelente,3,Nao,Melhor,Nao,Muito Alto,-1230.37
4be21593-58df-4113-a9d6-7360899f061c,35,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,5,4,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,5076.0,Medio,4,22,Carro Proprio,Presencial,Alto,Alto,Alto,Baixo,Excelente,0,Nao,Melhor,Sim,Alto,1876.0
7cdf0033-9e6c-4dde-b014-e28e712cc26f,36,Masculino,Casado,Nao,Nao,Especializacao,Recursos Humanos,2,Analista de RH,Junior,5,2,Outros,Sim,Raramente_Viaja,Consideravelmente,Recursos Humanos,4,2143.0,Alto,0,13,Outro,Presencial,Medio,Medio,Medio,Alto,Excelente,1,Nao,Melhor,Nao,Baixo,-357.0
b9d49fe0-da7b-4a62-8c14-9fdafbe9bb51,54,Feminino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,4,Diretor(a) de Operacoes,Pleno,5,3,Outros,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),4,9873.0,Muito Alto,1,19,Carro Proprio,Presencial,Medio,Medio,Baixo,Alto,Excelente,0,Sim,Melhor,Sim,Alto,-3127.0
e291f49f-d0a8-4f26-bf77-a22ab66e91bc,37,Feminino,Divorciado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,5,3,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),3,3616.6,Alto,4,10,Outro,Presencial,Baixo,Medio,Baixo,Alto,Excelente,1,Sim,Bom,Sim,Muito Alto,-1383.4
fb12dbc4-325f-432f-9f26-852a5cf7ee58,27,Feminino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,5,Engenheiro(a) de Machine Learning,Junior,5,3,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),3,2843.1,Muito Alto,0,6,Outro,Presencial,Medio,Alto,Alto,Medio,Excelente,3,Nao,Bom,Sim,Muito Alto,-2156.9
b15512f5-9a3c-4cac-81d3-3ca8187b0164,31,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,3,Gerente de Projetos,Senior,5,4,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,1,11557.0,Alto,0,7,Carro Proprio,Remoto,Alto,Alto,Muito Alto,Medio,Extraordinario,4,Nao,Bom,Nao,Medio,-443.0
f890c756-ed2e-4daf-a4dd-50559c3538e9,35,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,Executivo(a) de Contas,Pleno,5,4,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,3,4859.0,Medio,0,1,Outro,Remoto,Alto,Muito Alto,Alto,Alto,Excelente,1,Nao,Melhor,Nao,Medio,-341.0
e39669f1-3b64-418c-8faa-f2a5a96fc769,32,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,5,Gerente de Projetos,Senior,5,2,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),0,11244.0,Alto,0,10,Transporte publico,Remoto,Muito Alto,Medio,Muito Alto,Alto,Extraordinario,2,Nao,Otimo,Nao,Medio,-756.0
e5ca76d4-8e6c-43fc-bb4c-a3bc3815e7f6,33,Masculino,Divorciado,Nao,Nao,Mestrado,Marketing,3,Executivo(a) de Contas,Pleno,5,0,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,7104.0,Muito Alto,1,8,Carro Proprio,Remoto,Muito Alto,Muito Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1904.0
